@relation TWS-3D-v3.3.1-grayscale

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute class {Cell,Background,Garbage}

@data
81,74.466377,2.862759,0.963524,14.602304,-36.714703,-366.862152,63.560593,0.361166,-0.004413,-0.010555,-0.003094,-0.002838,46.122334,0.020905,-0.000628,-0.000011,0.000002,0,30.735018,-0.000553,-0.000013,-0,0,0,Cell
66,75.785255,0.144385,2.205649,-8.651062,4.790493,233.071838,66.415939,0.328261,-0.000345,-0.005147,-0.00805,-0.006806,46.091545,0.029736,-0.000713,-0.000021,0.000002,0,30.237595,-0.000451,-0.000014,-0,0,0,Cell
73,75.812469,-0.249011,2.074655,-8.59991,-62.923717,43.511452,65.649605,0.231759,-0.006144,-0.00133,-0.008818,-0.000209,45.166264,0.034948,-0.000698,-0.000026,0.000002,-0,29.653259,-0.000337,-0.000015,-0,0,0,Cell
66,73.471611,0.68268,0.225944,0.958338,38.434002,-21.64852,61.292419,0.162192,-0.019835,-0.003311,-0.003732,0.008985,43.332523,0.035892,-0.000594,-0.000027,0.000001,-0,28.99547,-0.000221,-0.000014,-0,0,0,Cell
71,65.496971,0.307162,-1.528077,7.612964,75.097031,16.802687,53.933407,0.134957,-0.028008,-0.002753,0.006612,0.008883,40.692589,0.03277,-0.000431,-0.000024,0,0,28.281054,-0.000112,-0.000013,-0,0,0,Cell
56,50.462212,0.408344,-1.600782,4.160656,-143.384918,-156.634323,44.764088,0.106747,-0.02122,0.002611,0.014116,0.004674,37.451618,0.026512,-0.000244,-0.000018,-0,0,27.529488,-0.000016,-0.000011,-0,0,0,Cell
84,68.771843,-2.261908,-2.774028,8.501341,-10.348626,-75.32943,58.059273,0.125468,0.002619,0.011867,0.000524,-0.02647,46.390789,0.001377,-0.000271,0.000002,-0.000001,0,31.452391,-0.000751,-0.000009,-0,0,0,Cell
130,86.68158,1.037543,-4.516503,1.326694,210.672821,-76.087646,66.428543,0.229316,-0.040943,-0.00175,0.016754,-0.001932,48.150497,0.009792,-0.000537,-0.000002,0.000001,0,31.206999,-0.000709,-0.000012,-0,0,0,Cell
104,94.553612,3.587612,-1.486899,-5.286988,-23.045246,54.861004,72.685577,0.28917,-0.057091,-0.017922,0.022606,0.020259,49.232292,0.017709,-0.00075,-0.000006,0.000002,-0,30.858763,-0.000637,-0.000015,-0,0,0,Cell
106,91.096275,1.898681,0.592512,-8.81623,-65.770035,120.191704,75.403526,0.253464,-0.033729,-0.019522,0.007244,0.012144,49.420212,0.023708,-0.000872,-0.00001,0.000002,-0,30.410503,-0.000545,-0.000016,-0,0,0,Cell
79,85.063705,-0.041072,3.970952,3.97182,-9.926737,-38.484947,74.112549,0.153562,0.000668,-0.008372,-0.016006,-0.002784,48.576801,0.026782,-0.000881,-0.000013,0.000002,-0,29.870176,-0.00044,-0.000017,-0,0,0,Cell
111,81.468704,-0.592144,0.621443,14.63649,-81.720345,-198.890808,69.079056,0.067682,0.011453,0.004223,-0.021351,0.000433,46.682541,0.026527,-0.000784,-0.000015,0.000001,-0,29.25032,-0.000332,-0.000016,-0,0,0,Cell
95,74.77681,0.536098,-3.014903,-14.227288,192.051422,142.598877,60.948639,0.033777,-0.000206,0.011762,-0.006212,0.006308,43.849236,0.02319,-0.000606,-0.000014,0,-0,28.567215,-0.000228,-0.000015,-0,0,0,Cell
80,59.403645,-0.107725,-0.101784,-7.578896,-107.025871,99.891335,50.78191,0.025948,-0.008037,0.011773,0.00891,-0.00503,40.305618,0.017574,-0.000382,-0.000011,-0,0,27.840237,-0.000134,-0.000012,-0,0,0,Cell
62,50.523254,1.938185,1.049483,-3.636594,-104.297195,-62.842178,46.565704,0.154828,0.030305,-0.005243,-0.014068,0.008487,42.837337,-0.005786,0.000179,-0.000013,-0.000001,0,31.491579,-0.000781,-0.000001,0,0,0,Cell
68,59.39521,0.324726,-2.10896,-1.147296,77.442833,135.448364,53.948174,0.142803,0.036623,0.000769,-0.018535,-0.012596,45.608246,-0.002139,-0.000015,-0.000011,-0.000001,0,31.487806,-0.000824,-0.000006,-0,0,0,Cell
81,73.453423,-1.08237,-0.711855,10.265182,269.260315,-138.016129,62.599396,0.092662,0.00685,0.00763,-0.007931,-0.021095,48.183197,0.00261,-0.00026,-0.000007,-0,0,31.393814,-0.000829,-0.00001,-0,0,0,Cell
81,93.665794,-0.629329,6.607378,-0.653673,-318.852295,-66.122536,71.224503,0.066115,-0.050366,0.001352,0.014948,-0.001919,50.2957,0.007661,-0.000521,-0.000003,0,0,31.199984,-0.0008,-0.000014,-0,0,0,Cell
150,107.837318,1.64086,-1.310499,-13.190922,-106.124374,257.673157,77.846001,0.071372,-0.084648,-0.01392,0.029975,0.021411,51.667294,0.012088,-0.000752,0,0.000001,-0,30.901985,-0.000743,-0.000016,-0,0,0,Cell
123,104.420708,2.41712,-6.082459,5.873677,173.770523,-165.249069,80.848267,0.069978,-0.058121,-0.019563,0.017849,0.021753,52.057392,0.015055,-0.000909,0.000001,0.000001,-0,30.501057,-0.000664,-0.000018,-0,0,0,Cell
83,91.956535,0.434259,-0.684495,8.807464,28.770226,-123.749588,79.677574,0.04039,0.001718,-0.006071,-0.008268,0.003986,51.310734,0.016007,-0.000963,-0,0.000001,-0,30.003872,-0.000572,-0.000019,-0,0,0,Cell
76,83.977852,-1.273237,2.376628,-4.80717,52.381229,200.926941,74.643364,0.00604,0.036739,0.014177,-0.019178,-0.009013,49.399448,0.014781,-0.000905,-0.000002,0,-0,29.422081,-0.000472,-0.000018,-0,0,0,Cell
98,77.241173,-1.364409,0.883166,-9.043686,-202.662598,-46.310459,66.387024,-0.003654,0.030467,0.021804,-0.012456,-0.014014,46.438694,0.011632,-0.000747,-0.000004,-0,-0,28.771374,-0.000373,-0.000016,-0,0,0,Cell
77,62.73032,-1.643476,-0.440573,4.236427,200.466476,-5.052785,55.833958,0.003769,0.011763,0.011137,-0.005011,-0.017417,42.672947,0.007173,-0.000519,-0.000004,-0,0,28.070925,-0.00028,-0.000013,-0,0,0,Cell
40,43.014732,-0.791788,0.633426,10.024319,-60.030891,-0.480306,44.447075,-0.005612,0.00414,-0.006436,-0.001081,-0.007493,38.435558,0.00221,-0.000257,-0.000001,-0,0,27.342604,-0.000197,-0.000009,-0,0,0,Cell
76,53.100685,2.123264,-1.991063,-4.959098,72.453102,95.800697,43.193481,0.184952,-0.010156,-0.002558,0.006374,-0.004206,40.320644,-0.002636,0.000209,-0.000021,0.000001,0,31.143431,-0.000746,0.000004,0,-0,0,Cell
59,56.342602,1.386338,-1.050405,1.287304,37.022202,97.806961,48.427414,0.23572,-0.000102,-0.008402,0.002657,-0.007379,43.33577,-0.001207,0.00013,-0.000023,0,0,31.254942,-0.000838,-0.000001,-0,0,0,Cell
71,57.564289,0.93894,-2.040833,8.640305,163.768738,-273.077881,54.878536,0.161474,0.01899,-0.008695,-0.006826,0.000864,46.394318,0.000609,0.000001,-0.000019,-0,0,31.295008,-0.000894,-0.000006,-0,0,0,Cell
38,65.45472,1.543522,4.792799,-7.544475,-241.792465,44.402512,62.751488,0.008164,0.011953,-0.004507,-0.008813,0.009399,49.258053,0.002485,-0.000186,-0.000011,-0,0,31.247723,-0.000916,-0.000011,-0,0,0,Cell
88,84.701561,-1.187745,2.173882,-12.959849,-48.185658,340.137451,71.180931,-0.130745,-0.030817,0.000347,0.000893,0.005479,51.64183,0.004051,-0.000414,-0.000001,-0,-0,31.101702,-0.000905,-0.000015,-0,0,0,Cell
163,103.465157,-2.35837,-4.454126,10.302441,191.135483,-255.32254,78.287079,-0.180853,-0.066768,0.001143,0.01163,0.002473,53.248009,0.004965,-0.000648,0.000007,0,-0,30.851027,-0.000866,-0.000018,-0,0,0,Cell
146,104.816574,-0.045426,-3.891292,12.969804,-1.460725,-140.41832,82.223808,-0.140634,-0.049531,0.001559,0.011209,0.006767,53.817657,0.004974,-0.000843,0.00001,0,-0,30.495481,-0.000804,-0.000019,-0,0,0,Cell
95,93.163307,0.482475,-0.935194,-11.568763,5.242185,225.354233,82.096832,-0.066158,0.00724,0.008226,0.00223,0.00206,53.180004,0.003967,-0.000958,0.00001,-0,-0,30.040594,-0.000725,-0.00002,-0,0,0,Cell
69,83.493782,-0.676757,3.84814,-9.255016,-93.760765,-42.921978,77.954742,-0.006745,0.04726,0.01474,-0.004516,-0.013352,51.29707,0.002011,-0.000964,0.000007,-0,-0,29.497129,-0.000635,-0.000019,-0,0,0,Cell
74,76.39872,-1.842265,3.546474,12.402494,4.916429,-6.946393,70.272644,0.02508,0.042607,0.008929,-0.006851,-0.01934,48.28196,-0.000645,-0.000856,0.000004,-0,0,28.880184,-0.000541,-0.000017,-0,0,0,Cell
49,64.351273,-0.635632,-0.286661,6.851241,-64.664543,-63.512684,59.850086,0.03009,0.014861,-0.007222,-0.008409,-0.005851,44.387085,-0.003599,-0.000647,0.000002,0,0,28.208588,-0.000448,-0.000014,0,0,0,Cell
51,47.689701,1.696458,-1.10935,-9.465846,169.907883,-12.584968,48.083435,0.004113,-0.004932,-0.018424,-0.007703,0.012979,39.962585,-0.006395,-0.000372,0.000003,0.000001,0,27.504181,-0.00036,-0.00001,0,0,-0,Cell
101,54.546017,0.924293,-4.765746,6.556489,60.562912,-145.711868,43.467716,0.205276,-0.023127,-0.003858,0.009769,-0.012395,40.05534,0.001845,0.000107,-0.000024,0.000002,0,30.784426,-0.000787,0.000003,-0,-0,0,Cell
41,51.680885,-0.346793,-0.097149,6.644771,-91.474533,-119.661545,47.620888,0.214848,-0.02297,-0.004035,0.018517,-0.01829,43.240524,0.002425,0.000094,-0.000026,0.000001,0,30.930414,-0.000892,-0.000002,-0,0,0,Cell
53,48.307072,0.396403,0.753029,-3.216504,-51.096676,247.74176,52.700184,0.115783,-0.002083,-0.009993,0.010308,0.007271,46.481693,0.002355,0.000044,-0.000022,0,0,31.00947,-0.000967,-0.000007,-0,0,0,Cell
33,52.922131,1.852383,1.803619,-7.33725,-80.677299,-36.677841,59.434601,-0.066232,0.010534,-0.012149,-0.002802,0.027628,49.533234,0.001463,-0.00007,-0.000011,-0.000001,0,31.004339,-0.001009,-0.000011,-0,0,0,Cell
64,67.664597,-1.055983,-3.72779,6.614056,269.70697,-251.665146,67.441811,-0.24999,-0.001353,-0.0006,-0.011567,0.013011,52.102093,-0.000232,-0.000254,0.000001,-0.000001,-0,30.90222,-0.001019,-0.000015,-0,0,0,Cell
84,84.625984,-3.545518,-0.971929,-0.396507,-25.266043,232.131317,75.096504,-0.328498,-0.018503,0.016708,-0.012037,-0.011669,53.880936,-0.002552,-0.000486,0.00001,-0.000001,-0,30.695812,-0.001,-0.000018,-0,0,0,Cell
72,91.782104,-2.614513,5.29128,-3.341626,-224.20369,7.793607,80.41552,-0.259899,-0.011216,0.024867,-0.003717,-0.018454,54.59935,-0.005223,-0.000719,0.000015,-0.000001,-0,30.383678,-0.000956,-0.00002,-0,0,0,Cell
70,89.356537,-1.326395,0.202489,-0.937119,94.062286,-81.313988,82.029747,-0.111227,0.018763,0.018513,0.0059,-0.014295,54.074783,-0.007943,-0.0009,0.000016,-0.000001,-0,29.970304,-0.000892,-0.00002,-0,0,0,Cell
79,85.39901,0.165476,-1.265379,3.670607,20.268768,74.714027,79.44281,0.011827,0.038307,0.001058,0.007474,-0.007303,52.259205,-0.010425,-0.000979,0.000013,-0.000001,0,29.465601,-0.000812,-0.000019,0,0,0,Cell
72,80.675751,1.464614,0.345597,6.172109,-15.26072,-154.575775,72.770363,0.0559,0.025226,-0.018262,0.003148,0.007581,49.260071,-0.012413,-0.000928,0.00001,0,0,28.884008,-0.000722,-0.000017,0,0,-0,Cell
78,71.041008,2.556978,-0.696301,-9.09081,122.680344,101.715401,62.706947,0.032587,-0.005784,-0.02613,0.000079,0.022047,45.331139,-0.013713,-0.000749,0.000008,0.000001,0,28.243914,-0.000628,-0.000014,0,0,-0,Cell
44,55.461388,1.485135,1.199887,-4.444434,-205.601151,115.900063,50.723499,-0.020779,-0.024262,-0.016078,-0.002207,0.015788,40.830757,-0.014209,-0.000472,0.000007,0.000001,0,27.566927,-0.000534,-0.00001,0,0,-0,Cell
49,45.225571,2.266157,-0.248762,-2.965784,51.42971,-106.979065,38.675606,0.129652,-0.002832,-0.009892,-0.010078,0.005777,36.267258,0.0049,0.000003,-0.000013,0.000003,0,30.120495,-0.000675,0.000008,-0,-0,0,Cell
49,46.905872,-0.167972,-0.672986,-0.881011,-49.326656,105.652939,42.152523,0.169037,-0.016814,-0.003086,0.003793,-0.004895,39.277634,0.005597,0.000026,-0.000022,0.000002,0,30.337378,-0.00082,0.000003,-0,-0,0,Cell
25,41.698669,-1.026742,-0.198022,1.002828,64.902672,-8.470857,45.298382,0.142438,-0.02022,0.000533,0.014724,-0.005694,42.537899,0.00524,0.000074,-0.000024,0.000001,0,30.51288,-0.000942,-0.000002,-0,0,0,Cell
29,39.027065,0.2569,-0.111849,-1.247723,-56.600494,-90.765511,49.193874,0.054052,-0.011627,-0.005404,0.013419,0.007633,45.860744,0.003428,0.000096,-0.000019,0,0,30.625956,-0.001036,-0.000007,-0,0,0,Cell
37,43.923206,0.750143,-0.823318,-4.858649,133.531693,192.171188,54.894936,-0.092653,0.002859,-0.007821,0.00238,0.015063,49.001705,0.000115,0.000045,-0.00001,-0.000001,-0,30.658333,-0.001101,-0.000011,-0,0,0,Cell
40,55.268532,-1.099241,1.553794,10.403008,-150.982666,-133.898529,62.420696,-0.246627,0.016691,0.004855,-0.010501,0.004724,51.668751,-0.004374,-0.000099,0.000001,-0.000002,-0,30.596127,-0.001134,-0.000015,-0,0,0,Cell
75,68.804909,-2.909851,1.532311,2.679553,0.990369,-132.10611,70.499397,-0.308001,0.025153,0.022515,-0.016338,-0.013902,53.553509,-0.009442,-0.000327,0.00001,-0.000003,-0,30.430944,-0.001137,-0.000018,-0,0,0,Cell
79,80.278305,-2.714314,1.800669,-11.609564,64.337631,218.035599,77.155029,-0.227545,0.027399,0.025271,-0.010131,-0.023543,54.38131,-0.014381,-0.000591,0.000015,-0.000002,-0,30.160305,-0.001112,-0.00002,-0,0,0,Cell
87,87.665878,-1.083829,-0.389442,7.729599,-91.267372,-41.378407,80.555367,-0.077477,0.024517,0.007794,0.001468,-0.014759,53.962906,-0.018524,-0.000825,0.000017,-0.000001,0,29.787745,-0.001063,-0.00002,0,0,0,Cell
102,91.087975,1.03905,-4.005686,5.034107,115.359238,-130.878265,79.539772,0.020222,0.013531,-0.016321,0.00712,0.007404,52.242405,-0.021369,-0.000962,0.000017,-0,0,29.322376,-0.000992,-0.000019,0,0,-0,Cell
111,88.931206,2.474339,-0.913213,-7.923818,32.240765,165.839172,73.790398,0.014635,-0.00811,-0.028838,0.007247,0.02641,49.32029,-0.022639,-0.000956,0.000016,0.000001,0,28.777925,-0.000907,-0.000017,0,0,-0,Cell
78,78.353813,2.437305,2.012406,-5.405475,-138.435028,-12.530222,63.975868,-0.050802,-0.029752,-0.020715,0.007905,0.024662,45.446693,-0.022308,-0.000799,0.000015,0.000002,0,28.17219,-0.000811,-0.000014,0,0,-0,Cell
101,60.290318,-0.17306,-2.043279,5.839193,90.98455,-172.083755,51.801228,-0.104658,-0.033234,0.00115,0.005471,0.000905,40.980301,-0.020582,-0.000522,0.000013,0.000002,-0,27.526375,-0.000709,-0.00001,0,0,-0,Cell
57,37.648533,0.447398,-3.052752,4.248363,-16.143326,-13.82078,33.225277,0.072367,-0.013654,-0.004906,0.007759,-0.007159,32.394058,0.007265,-0.000051,-0.000001,0.000002,0,29.314648,-0.000515,0.000011,-0,-0,0,Cell
57,42.031147,0.504378,-0.487711,1.097391,0.033142,23.997883,37.189663,0.129243,-0.008491,-0.008517,-0.001002,-0.003485,35.015068,0.008368,-0.000074,-0.00001,0.000003,0,29.565222,-0.000684,0.000007,-0,-0,0,Cell
30,39.763622,-0.865693,2.474909,2.115732,-43.636726,-81.497322,40.323406,0.124701,-0.000161,-0.004621,-0.008218,0.006459,38.016193,0.008667,-0.000023,-0.000016,0.000002,0,29.801653,-0.000842,0.000003,-0,-0,0,Cell
29,36.532433,-0.280854,0.536896,-5.881522,39.313625,171.078201,42.935802,0.081095,-0.001904,-0.001365,-0.0041,0.014024,41.263973,0.007398,0.000062,-0.000019,0.000001,-0,30.001696,-0.000982,-0.000002,-0,0,0,Cell
28,36.570099,1.335552,0.280244,-0.260028,-39.544647,-109.941338,46.169796,0.014917,-0.010513,-0.000712,0.00396,0.005642,44.575768,0.004122,0.000127,-0.000016,-0,-0,30.143797,-0.001098,-0.000007,-0,0,0,Cell
28,41.616581,0.34144,0.387039,6.039341,66.963394,-155.76503,51.183407,-0.073511,-0.006043,0.004356,0.006346,-0.010234,47.714329,-0.001119,0.000115,-0.00001,-0.000002,-0,30.209063,-0.001186,-0.000011,-0,0,0,Cell
60,50.542595,-1.067218,-1.01053,-10.496845,-25.515757,337.179077,58.262695,-0.155076,0.019679,0.014191,0.002586,-0.01423,50.39555,-0.007793,-0.000003,-0.000003,-0.000003,-0,30.182838,-0.001243,-0.000014,-0,0,0,Cell
51,61.152527,-2.042386,-0.898123,4.826624,-87.699944,-170.295563,66.478821,-0.166786,0.044889,0.016634,-0.002818,-0.007775,52.31749,-0.015005,-0.000223,0.000004,-0.000003,-0,30.05588,-0.001268,-0.000017,0,0,0,Cell
70,75.287392,-0.526724,0.03372,6.336338,132.474548,-83.998566,73.945389,-0.09191,0.04283,0.003058,-0.006133,0.000621,53.208572,-0.021709,-0.000499,0.00001,-0.000003,0,29.824869,-0.001262,-0.000019,0,0,0,Cell
83,88.818916,2.05005,3.571708,-3.791351,-24.813311,113.561295,78.479561,-0.009367,0.015158,-0.016368,-0.005892,0.009648,52.879066,-0.026938,-0.000756,0.000016,-0.000001,0,29.492514,-0.001226,-0.000019,0,0,-0,Cell
100,95.296356,1.207072,-0.596651,-3.762541,-69.28891,13.03691,78.364983,-0.013965,-0.015322,-0.023003,-0.002467,0.012991,51.269321,-0.029993,-0.000916,0.00002,0.000001,0,29.067114,-0.001165,-0.000018,0,0,-0,Cell
129,92.238205,-0.457375,-2.692941,3.095048,84.140472,-75.671318,72.981758,-0.106111,-0.032794,-0.011831,0.002806,0.006318,48.47348,-0.030555,-0.000926,0.000022,0.000002,0,28.561659,-0.001083,-0.000016,0,0,-0,Cell
76,77.769043,-0.678986,1.013901,4.442974,-102.223465,-59.480873,63.123867,-0.197418,-0.033959,0.006359,0.007495,-0.003057,44.734665,-0.028739,-0.000776,0.000022,0.000003,-0,27.993221,-0.000985,-0.000013,0,0,-0,Cell
59,56.254452,-0.73328,-1.265598,-7.405985,11.951893,161.792953,50.830563,-0.208039,-0.02062,0.018382,0.007561,-0.007897,40.404758,-0.025033,-0.000499,0.000019,0.000002,-0,27.382408,-0.000876,-0.000009,0,0,-0,Cell
59,36.818497,-0.490175,-4.496566,2.596202,124.32061,-96.098961,31.435448,0.086105,-0.027404,-0.000312,0.0178,-0.006105,30.861292,0.010368,-0.000091,0.000001,0.000002,0,28.669312,-0.000507,0.00001,-0,-0,0,Cell
31,40.542137,-0.203906,0.654366,0.323906,-86.153938,81.808548,35.422379,0.113995,-0.014178,-0.006152,0.004836,-0.001368,33.417908,0.011234,-0.0001,-0.000005,0.000002,0,28.930279,-0.000682,0.000007,-0,-0,0,Cell
28,39.34922,-0.007985,4.095648,0.485958,81.022346,88.649162,38.567764,0.095867,0.00642,-0.008696,-0.013909,0.011166,36.338539,0.011032,-0.000042,-0.00001,0.000002,-0,29.181736,-0.000853,0.000003,-0,-0,0,Cell
33,39.739864,0.281685,0.474093,3.903613,-107.530029,-271.687317,41.175438,0.052509,0.007437,-0.005608,-0.016688,0.01427,39.49469,0.008954,0.000048,-0.000013,0.000001,-0,29.40143,-0.00101,-0.000002,-0,0,0,Cell
52,41.408028,0.856796,-0.781958,-7.842305,123.616882,225.597748,44.286095,0.007024,-0.007975,0.003396,-0.003716,-0.002826,42.711956,0.004554,0.000118,-0.000014,-0.000001,-0,29.567688,-0.001147,-0.000006,-0,0,0,Cell
33,44.245869,-0.712811,-0.543658,5.677525,-212.590378,12.692465,49.007137,-0.027129,-0.008353,0.013904,0.009138,-0.02258,45.764263,-0.002073,0.000114,-0.000012,-0.000002,-0,29.66131,-0.001258,-0.00001,-0,0,0,Cell
65,49.639355,-1.583798,-3.426171,7.051629,164.110367,-265.802002,55.742493,-0.034832,0.019983,0.016503,0.011739,-0.020021,48.380619,-0.010273,0.000007,-0.000008,-0.000003,0,29.667191,-0.001337,-0.000013,-0,0,0,Cell
40,57.813385,-0.279027,-1.360771,-11.701362,133.069672,334.80545,63.777248,-0.004051,0.046764,0.004032,0.006659,0.003575,50.271976,-0.018962,-0.000199,-0.000003,-0.000003,0,29.575497,-0.001384,-0.000016,0,0,0,Cell
64,73.155716,2.061053,1.012858,-1.23848,-198.536026,-91.820236,71.303558,0.037407,0.035551,-0.017495,-0.00005,0.024906,51.176991,-0.026862,-0.000458,0.000005,-0.000002,0,29.382269,-0.001395,-0.000017,0,0,-0,Cell
97,88.818184,3.085582,3.87579,4.564357,-17.308023,-194.696457,75.95829,0.01946,-0.006177,-0.028658,-0.005584,0.024381,50.912331,-0.032773,-0.000695,0.000014,-0,0,29.089472,-0.001373,-0.000018,0,0,-0,Cell
84,93.300308,0.35059,2.216433,-1.462436,88.275566,172.565567,75.761497,-0.09502,-0.038629,-0.016015,-0.007437,0.002504,49.419651,-0.035838,-0.000835,0.000022,0.000001,0,28.704647,-0.00132,-0.000017,0,0,-0,Cell
92,86.098045,-2.213999,-0.402658,-2.234914,-118.060204,-20.746023,70.072197,-0.245426,-0.03931,0.010193,-0.00456,-0.019303,46.78862,-0.035705,-0.000828,0.000028,0.000003,-0,28.239948,-0.001241,-0.000015,0,0,-0,Cell
70,68.852341,-2.6064,-2.390934,4.264397,139.234528,48.218349,59.966446,-0.31993,-0.018348,0.027038,0.000164,-0.021101,43.252937,-0.032604,-0.000668,0.000029,0.000003,-0,27.711651,-0.00114,-0.000012,0,0,-0,Cell
67,40.785961,0.480943,-1.289686,2.77683,117.834663,-170.322311,33.273415,0.08822,-0.018989,-0.002853,0.006447,0.006458,31.569529,0.013324,-0.000081,-0.000002,0.000001,-0,28.225483,-0.000668,0.000006,-0,-0,0,Cell
33,42.918545,1.354247,2.484396,-0.654241,-220.88446,-92.052574,36.627197,0.070667,-0.004562,-0.007783,-0.005311,0.007759,34.343719,0.01258,-0.000037,-0.000006,0.000001,-0,28.487612,-0.00085,0.000003,-0,-0,0,Cell
67,44.187649,0.405918,-1.095636,-3.907514,172.337494,247.793915,39.552662,0.042417,0.000187,-0.004811,-0.01209,0.000017,37.336342,0.009826,0.000025,-0.00001,0,-0,28.72226,-0.001024,-0.000001,-0,0,0,Cell
59,45.011967,-1.050945,-1.522437,5.548354,-48.083439,-158.401184,42.913944,0.025965,-0.004927,0.005559,-0.004979,-0.009188,40.383541,0.004644,0.000066,-0.000013,-0.000001,-0,28.907946,-0.00118,-0.000005,-0,0,0,Cell
51,46.254948,-1.285466,-2.874972,0.138549,101.702515,62.666328,47.678551,0.039345,0.001033,0.011539,0.005568,-0.010851,43.273289,-0.002842,0.000045,-0.000015,-0.000002,-0,29.025513,-0.001311,-0.000009,-0,0,0,Cell
37,50.802124,-0.5752,2.934627,5.926653,-152.576202,-28.786554,54.204399,0.077068,0.025266,0.005286,0.006206,-0.004798,45.751827,-0.011918,-0.00006,-0.000014,-0.000002,0,29.059687,-0.001412,-0.000012,0,0,0,Cell
40,58.560909,0.751474,3.145299,-1.048444,-82.485893,-152.789459,61.798374,0.105993,0.040249,-0.008282,0.001359,0.006741,47.548698,-0.021401,-0.000239,-0.000009,-0.000002,0,29.000315,-0.001476,-0.000014,0,0,0,Cell
66,73.465904,1.69077,-4.103902,-12.284954,256.722504,256.96521,68.684196,0.078875,0.017033,-0.018321,0.00188,0.015404,48.419529,-0.02987,-0.000448,0.000001,-0.000001,0,28.842936,-0.001504,-0.000015,0,0,-0,Cell
99,88.813408,1.519866,-2.599699,2.21623,-77.671265,-7.469755,72.525314,-0.033811,-0.029164,-0.016602,0.004594,0.011094,48.194019,-0.035987,-0.000625,0.000013,0.000001,0,28.58893,-0.001493,-0.000015,0,0,-0,Cell
80,90.109711,-0.073997,3.242346,8.555923,-81.846382,-253.630356,71.44133,-0.202998,-0.053252,-0.002127,0.001514,-0.00218,46.820133,-0.038793,-0.000706,0.000024,0.000002,-0,28.245039,-0.001448,-0.000015,0,0,-0,Cell
80,77.847847,-1.321359,1.469369,-4.637959,28.30813,242.211853,65.058296,-0.337598,-0.035637,0.016059,-0.004911,-0.012122,44.384991,-0.037939,-0.000658,0.000032,0.000003,-0,27.82259,-0.001371,-0.000013,0,0,-0,Cell
46,58.176098,-1.738099,-0.6787,-0.584933,16.136406,-102.964844,54.800583,-0.349525,0.000828,0.023785,-0.00766,-0.013352,41.11058,-0.033762,-0.000485,0.000032,0.000002,-0,27.336906,-0.001267,-0.000011,0,0,-0,Cell
64,42.269485,0.713691,-4.431573,-4.32493,228.551804,-10.008615,33.902477,0.033366,-0.018304,0.003265,0.007776,-0.003654,32.138294,0.013176,-0.00002,-0.000003,-0,-0,27.733767,-0.000834,0.000002,-0,-0,0,Cell
33,42.778469,0.662425,1.117849,-0.279905,-116.213951,3.526006,37.16061,0.033911,-0.0097,0.001656,0.001747,-0.007781,34.90313,0.009888,-0.000005,-0.000008,-0.000001,-0,27.978914,-0.001021,-0.000001,-0,0,0,Cell
37,42.595699,-0.635638,2.132585,5.316476,-110.34388,13.102516,40.888859,0.062227,0.001603,0.002256,-0.00224,-0.001809,37.713608,0.004233,-0.000012,-0.000014,-0.000001,-0,28.179512,-0.001193,-0.000004,-0,0,0,Cell
33,45.679817,0.215039,-1.06184,-1.615789,145.389481,-187.361908,45.845181,0.114446,0.014942,-0.002582,-0.00278,0.011745,40.374115,-0.003636,-0.000061,-0.000018,-0.000001,0,28.316751,-0.001342,-0.000007,-0,0,0,Cell
61,54.317436,1.671632,0.706972,-13.749938,-8.290237,317.212036,52.192806,0.156229,0.027278,-0.01252,-0.006215,0.013591,42.651672,-0.012984,-0.000162,-0.000018,-0.000001,0,28.37549,-0.001459,-0.000009,0,0,0,Cell
54,63.985256,0.669305,4.433884,9.20146,-44.862034,-74.634644,59.113247,0.135267,0.024665,-0.015021,-0.009001,-0.001269,44.299274,-0.022592,-0.000297,-0.000012,-0,0,28.345448,-0.00154,-0.000011,0,0,-0,Cell
